id,rank,value,grade,category,year,type
Houston,8,A,A,9,2016,grade
Houston,11,A,A,10,2016,grade
Houston,20,B+,B+,11,2016,grade
Houston,16,A-,A-,12,2016,grade
Houston,13,A,A,22,2016,grade
Houston,46,C,C,23,2016,grade
Indianapolis,27,B,B,1,2016,grade
Indianapolis,31,B,B,2,2016,grade
Indianapolis,47,C+,C+,6,2016,grade
Indianapolis,57,C,C,7,2016,grade
Indianapolis,47,C+,C+,8,2016,grade
Indianapolis,51,C,C,9,2016,grade
Indianapolis,36,B-,B-,10,2016,grade
Indianapolis,27,B,B,11,2016,grade
Indianapolis,45,C+,C+,12,2016,grade
Indianapolis,30,B,B,22,2016,grade
Indianapolis,55,C-,C-,23,2016,grade
Jacksonville,9,A,A,1,2016,grade
Jacksonville,8,A,A,2,2016,grade
Jacksonville,17,B+,B+,6,2016,grade
Jacksonville,26,B,B,7,2016,grade
Jacksonville,19,B+,B+,8,2016,grade
Jacksonville,27,B,B,9,2016,grade
Jacksonville,10,A,A,10,2016,grade
Jacksonville,37,B-,B-,11,2016,grade
Jacksonville,28,B,B,12,2016,grade
Jacksonville,16,A-,A-,22,2016,grade
Jacksonville,3,A+,A+,23,2016,grade
Kansas City,21,B+,B+,1,2016,grade
Kansas City,9,A,A,2,2016,grade
Kansas City,12,A-,A-,6,2016,grade
Kansas City,28,B,B,7,2016,grade
Kansas City,11,A,A,8,2016,grade
Kansas City,17,B+,B+,9,2016,grade
Kansas City,13,A-,A-,10,2016,grade
Kansas City,24,B,B,11,2016,grade
Kansas City,13,A-,A-,12,2016,grade
Kansas City,15,A-,A-,22,2016,grade
Kansas City,49,C,C,23,2016,grade
Knoxville,36,B-,B-,1,2016,grade
Knoxville,47,C+,C+,2,2016,grade
Knoxville,22,B+,B+,6,2016,grade
Knoxville,6,A,A,7,2016,grade
Knoxville,35,B-,B-,8,2016,grade
Knoxville,25,B+,B+,9,2016,grade
Knoxville,35,B,B,10,2016,grade
Knoxville,62,C,C,11,2016,grade
Knoxville,19,B+,B+,12,2016,grade
Knoxville,73,F,F,22,2016,grade
Knoxville,21,A-,A-,23,2016,grade
Las Vegas,49,C,C,1,2016,grade
Las Vegas,41,B-,B-,2,2016,grade
Las Vegas,42,B-,B-,6,2016,grade
Las Vegas,43,B-,B-,7,2016,grade
Las Vegas,54,C,C,8,2016,grade
Las Vegas,19,B+,B+,9,2016,grade
Las Vegas,39,C+,C+,10,2016,grade
Las Vegas,54,C,C,11,2016,grade
Las Vegas,58,C,C,12,2016,grade
Las Vegas,51,C+,C+,22,2016,grade
Las Vegas,73,F,F,23,2016,grade
Lawrence,51,C,C,1,2016,grade
Lawrence,54,C,C,2,2016,grade
Lawrence,74,D,D,6,2016,grade
Lawrence,76,F,F,7,2016,grade
Lawrence,58,C,C,8,2016,grade
Lawrence,58,C-,C-,9,2016,grade
Lawrence,66,D+,D+,10,2016,grade
Lawrence,75,D,D,11,2016,grade
Lawrence,77,F,F,12,2016,grade
Lawrence,78,F,F,22,2016,grade
Lawrence,77,F,F,23,2016,grade
Los Angeles,63,C-,C-,1,2016,grade
Los Angeles,69,D,D,2,2016,grade
Los Angeles,63,C-,C-,6,2016,grade
Los Angeles,66,C-,C-,7,2016,grade
Los Angeles,63,C-,C-,8,2016,grade
Los Angeles,61,C-,C-,9,2016,grade
Los Angeles,59,C-,C-,10,2016,grade
Los Angeles,57,C,C,11,2016,grade
Los Angeles,74,D+,D+,12,2016,grade
Los Angeles,25,B+,B+,22,2016,grade
Los Angeles,70,F,F,23,2016,grade
Louisville,53,C,C,1,2016,grade
Louisville,46,C+,C+,2,2016,grade
Louisville,67,D+,D+,6,2016,grade
Louisville,52,C+,C+,7,2016,grade
Louisville,40,B-,B-,8,2016,grade
Louisville,74,F,F,9,2016,grade
Louisville,62,D+,D+,10,2016,grade
Louisville,53,C,C,11,2016,grade
Louisville,35,B-,B-,12,2016,grade
Louisville,67,D,D,22,2016,grade
Louisville,63,D+,D+,23,2016,grade
Memphis,3,A+,A+,1,2016,grade
Memphis,2,A+,A+,2,2016,grade
Memphis,13,A-,A-,6,2016,grade
Memphis,20,B+,B+,7,2016,grade
Memphis,36,B-,B-,8,2016,grade
Memphis,14,A-,A-,9,2016,grade
Memphis,6,A+,A+,10,2016,grade
Memphis,36,B-,B-,11,2016,grade
Memphis,12,A-,A-,12,2016,grade
Memphis,1,A+,A+,22,2016,grade
Memphis,2,A+,A+,23,2016,grade
Miami,66,C-,C-,1,2016,grade
Miami,74,F,F,2,2016,grade
Miami,27,B,B,6,2016,grade
Miami,19,B+,B+,7,2016,grade
Miami,21,B+,B+,8,2016,grade
Miami,18,B+,B+,9,2016,grade
Miami,30,B,B,10,2016,grade
Miami,35,B-,B-,11,2016,grade
Miami,36,B-,B-,12,2016,grade
Miami,22,B+,B+,22,2016,grade
Miami,69,F,F,23,2016,grade
Milwaukee,55,C-,C-,1,2016,grade
Milwaukee,56,C-,C-,2,2016,grade
Milwaukee,56,C,C,6,2016,grade
Milwaukee,59,C,C,7,2016,grade
Milwaukee,50,C+,C+,8,2016,grade
Milwaukee,62,C-,C-,9,2016,grade
Milwaukee,74,D,D,10,2016,grade
Milwaukee,52,C+,C+,11,2016,grade
Milwaukee,53,C+,C+,12,2016,grade
Milwaukee,34,B,B,22,2016,grade
Milwaukee,1,A+,A+,23,2016,grade
Minneapolis,41,B-,B-,1,2016,grade
Minneapolis,34,B-,B-,2,2016,grade
Minneapolis,57,C,C,6,2016,grade
Minneapolis,42,B-,B-,7,2016,grade
Minneapolis,59,C,C,8,2016,grade
Minneapolis,53,C,C,9,2016,grade
Minneapolis,50,C,C,10,2016,grade
Minneapolis,56,C,C,11,2016,grade
Minneapolis,68,C-,C-,12,2016,grade
Minneapolis,68,D,D,22,2016,grade
Minneapolis,18,A,A,23,2016,grade
Nashville,2,A+,A+,1,2016,grade
Nashville,7,A+,A+,2,2016,grade
Nashville,9,A,A,6,2016,grade
Nashville,15,B+,B+,7,2016,grade
Nashville,7,A+,A+,8,2016,grade
Nashville,4,A+,A+,9,2016,grade
Nashville,15,A-,A-,10,2016,grade
Nashville,4,A+,A+,11,2016,grade
Nashville,10,A,A,12,2016,grade
Nashville,33,B,B,22,2016,grade
Nashville,45,C,C,23,2016,grade
New Haven,61,C-,C-,1,2016,grade
New Haven,52,C,C,2,2016,grade
New Haven,11,A-,A-,6,2016,grade
New Haven,13,A-,A-,7,2016,grade
New Haven,4,A+,A+,8,2016,grade
New Haven,40,B-,B-,9,2016,grade
New Haven,18,A-,A-,10,2016,grade
New Haven,1,A+,A+,11,2016,grade
New Haven,3,A+,A+,12,2016,grade
New Haven,3,A+,A+,22,2016,grade
New Haven,31,B,B,23,2016,grade
New Orleans,26,B+,B+,1,2016,grade
New Orleans,22,B+,B+,2,2016,grade
New Orleans,40,B-,B-,6,2016,grade
New Orleans,55,C,C,7,2016,grade
New Orleans,49,C+,C+,8,2016,grade
New Orleans,55,C,C,9,2016,grade
New Orleans,37,B-,B-,10,2016,grade
New Orleans,12,A-,A-,11,2016,grade
New Orleans,23,B+,B+,12,2016,grade
New Orleans,24,B+,B+,22,2016,grade
New Orleans,74,F,F,23,2016,grade
New York,47,C+,C+,1,2016,grade
New York,65,D+,D+,2,2016,grade
New York,45,C+,C+,6,2016,grade
New York,31,B,B,7,2016,grade
New York,39,B-,B-,8,2016,grade
New York,47,C+,C+,9,2016,grade
New York,54,C,C,10,2016,grade
New York,33,B-,B-,11,2016,grade
New York,37,B-,B-,12,2016,grade
New York,4,A+,A+,22,2016,grade
New York,34,B-,B-,23,2016,grade
Newark,38,B-,B-,1,2016,grade
Newark,37,B-,B-,2,2016,grade
Newark,61,C-,C-,6,2016,grade
Newark,60,C-,C-,7,2016,grade
Newark,43,C+,C+,8,2016,grade
Newark,63,C-,C-,9,2016,grade
Newark,53,C,C,10,2016,grade
Newark,51,C+,C+,11,2016,grade
Newark,70,D+,D+,12,2016,grade
Newark,35,B,B,22,2016,grade
Newark,53,C-,C-,23,2016,grade
Oakland,52,C,C,1,2016,grade
Oakland,73,D,D,2,2016,grade
Oakland,62,C-,C-,6,2016,grade
Oakland,61,C-,C-,7,2016,grade
Oakland,69,D,D,8,2016,grade
Oakland,67,D+,D+,9,2016,grade
Oakland,55,C-,C-,10,2016,grade
Oakland,50,C+,C+,11,2016,grade
Oakland,71,D+,D+,12,2016,grade
Oakland,46,B-,B-,22,2016,grade
Oakland,23,A-,A-,23,2016,grade
Oklahoma City,35,B,B,1,2016,grade
Oklahoma City,40,B-,B-,2,2016,grade
Oklahoma City,44,B-,B-,6,2016,grade
Oklahoma City,63,C-,C-,7,2016,grade
Oklahoma City,42,C+,C+,8,2016,grade
Oklahoma City,34,B,B,9,2016,grade
Oklahoma City,42,C+,C+,10,2016,grade
Oklahoma City,40,C+,C+,11,2016,grade
Oklahoma City,5,A,A,12,2016,grade
Oklahoma City,17,A-,A-,22,2016,grade
Oklahoma City,68,F,F,23,2016,grade
Omaha,43,C+,C+,1,2016,grade
Omaha,76,F,F,2,2016,grade
Omaha,55,C,C,6,2016,grade
Omaha,53,C,C,7,2016,grade
Omaha,70,D,D,8,2016,grade
Omaha,60,C-,C-,9,2016,grade
Omaha,47,C+,C+,10,2016,grade
Omaha,47,C+,C+,11,2016,grade
Omaha,45,C+,C+,12,2016,grade
Omaha,63,D+,D+,22,2016,grade
Omaha,76,F,F,23,2016,grade
Orlando,31,B,B,1,2016,grade
Orlando,39,B-,B-,2,2016,grade
Orlando,14,A-,A-,6,2016,grade
Orlando,25,B,B,7,2016,grade
Orlando,20,B+,B+,8,2016,grade
Orlando,15,A-,A-,9,2016,grade
Orlando,12,A,A,10,2016,grade
Orlando,9,A,A,11,2016,grade
Orlando,18,A-,A-,12,2016,grade
Orlando,11,A,A,22,2016,grade
Orlando,24,A-,A-,23,2016,grade
Oxnard,77,F,F,1,2016,grade
Oxnard,78,F,F,2,2016,grade
Oxnard,76,F,F,6,2016,grade
Oxnard,65,C-,C-,7,2016,grade
Oxnard,70,D,D,8,2016,grade
Oxnard,77,F,F,9,2016,grade
Oxnard,76,F,F,10,2016,grade
Oxnard,76,D,D,11,2016,grade
Oxnard,52,C+,C+,12,2016,grade
Oxnard,64,D+,D+,22,2016,grade
Oxnard,4,A+,A+,23,2016,grade
Philadelphia,48,C+,C+,1,2016,grade
Philadelphia,49,C,C,2,2016,grade
Philadelphia,48,C+,C+,6,2016,grade
Philadelphia,36,B-,B-,7,2016,grade
Philadelphia,38,B-,B-,8,2016,grade
Philadelphia,45,B-,B-,9,2016,grade
Philadelphia,44,C+,C+,10,2016,grade
Philadelphia,30,B,B,11,2016,grade
Philadelphia,49,C+,C+,12,2016,grade
Philadelphia,19,B+,B+,22,2016,grade
Philadelphia,44,C,C,23,2016,grade
Phoenix,30,B,B,1,2016,grade
Phoenix,24,B+,B+,2,2016,grade
Phoenix,34,B,B,6,2016,grade
Phoenix,27,B,B,7,2016,grade
Phoenix,34,B-,B-,8,2016,grade
Phoenix,36,B-,B-,9,2016,grade
Phoenix,26,B+,B+,10,2016,grade
Phoenix,34,B-,B-,11,2016,grade
Phoenix,33,B-,B-,12,2016,grade
Phoenix,36,B-,B-,22,2016,grade
Phoenix,10,A+,A+,23,2016,grade
Pittsburgh,68,C-,C-,1,2016,grade
Pittsburgh,58,C-,C-,2,2016,grade
Pittsburgh,50,C+,C+,6,2016,grade
Pittsburgh,53,C,C,7,2016,grade
Pittsburgh,37,B-,B-,8,2016,grade
Pittsburgh,41,B-,B-,9,2016,grade
Pittsburgh,60,C-,C-,10,2016,grade
Pittsburgh,68,C-,C-,11,2016,grade
Pittsburgh,50,C+,C+,12,2016,grade
Pittsburgh,57,C-,C-,22,2016,grade
Pittsburgh,66,D,D,23,2016,grade
Portland,18,A-,A-,1,2016,grade
Portland,6,A+,A+,2,2016,grade
Portland,29,B,B,6,2016,grade
Portland,17,B+,B+,7,2016,grade
Portland,28,B,B,8,2016,grade
Portland,49,C+,C+,9,2016,grade
Portland,32,B,B,10,2016,grade
Portland,29,B,B,11,2016,grade
Portland,42,C+,C+,12,2016,grade
Portland,38,B-,B-,22,2016,grade
Portland,15,A+,A+,23,2016,grade
Providence,58,C-,C-,1,2016,grade
Providence,64,D+,D+,2,2016,grade
Providence,37,B-,B-,6,2016,grade
Providence,40,B-,B-,7,2016,grade
Providence,27,B,B,8,2016,grade
Providence,26,B,B,9,2016,grade
Providence,48,C+,C+,10,2016,grade
Providence,19,B+,B+,11,2016,grade
Providence,32,B-,B-,12,2016,grade
Providence,32,B,B,22,2016,grade
Providence,48,C,C,23,2016,grade
Raleigh,25,B+,B+,1,2016,grade
Raleigh,19,A-,A-,2,2016,grade
Raleigh,36,B-,B-,6,2016,grade
Raleigh,37,B-,B-,7,2016,grade
Raleigh,24,B+,B+,8,2016,grade
Raleigh,31,B,B,9,2016,grade
Raleigh,33,B,B,10,2016,grade
Raleigh,49,C+,C+,11,2016,grade
Raleigh,38,B-,B-,12,2016,grade
Raleigh,45,B-,B-,22,2016,grade
Raleigh,41,C+,C+,23,2016,grade
Richmond,14,A-,A-,1,2016,grade
Richmond,15,A,A,2,2016,grade
Richmond,6,A,A,6,2016,grade
Richmond,8,A,A,7,2016,grade
Richmond,2,A+,A+,8,2016,grade
Richmond,21,B+,B+,9,2016,grade
Richmond,5,A+,A+,10,2016,grade
Richmond,2,A+,A+,11,2016,grade
Richmond,15,A-,A-,12,2016,grade
Richmond,2,A+,A+,22,2016,grade
Richmond,5,A+,A+,23,2016,grade
Riverside,65,C-,C-,1,2016,grade
Riverside,66,D+,D+,2,2016,grade
Riverside,49,C+,C+,6,2016,grade
Riverside,58,C,C,7,2016,grade
Riverside,48,C+,C+,8,2016,grade
Riverside,50,C,C,9,2016,grade
Riverside,51,C,C,10,2016,grade
Riverside,69,C-,C-,11,2016,grade
Riverside,48,C+,C+,12,2016,grade
Riverside,52,C+,C+,22,2016,grade
Riverside,67,F,F,23,2016,grade
Rochester,70,D+,D+,1,2016,grade
Rochester,63,C-,C-,2,2016,grade
Rochester,66,D+,D+,6,2016,grade
Rochester,45,C+,C+,7,2016,grade
Rochester,73,D,D,8,2016,grade
Rochester,71,F,F,9,2016,grade
Rochester,61,D+,D+,10,2016,grade
Rochester,44,C+,C+,11,2016,grade
Rochester,57,C,C,12,2016,grade
Rochester,64,D+,D+,22,2016,grade
Rochester,75,F,F,23,2016,grade
Sacramento,73,D,D,1,2016,grade
Sacramento,67,D+,D+,2,2016,grade
Sacramento,78,F,F,6,2016,grade
Sacramento,78,F,F,7,2016,grade
Sacramento,78,F,F,8,2016,grade
Sacramento,78,F,F,9,2016,grade
Sacramento,78,F,F,10,2016,grade
Sacramento,78,F,F,11,2016,grade
Sacramento,78,F,F,12,2016,grade
Sacramento,61,D+,D+,22,2016,grade
Sacramento,12,A+,A+,23,2016,grade
Salt Lake City,15,A-,A-,1,2016,grade
Salt Lake City,13,A,A,2,2016,grade
Salt Lake City,33,B,B,6,2016,grade
Salt Lake City,34,B-,B-,7,2016,grade
Salt Lake City,32,B-,B-,8,2016,grade
Salt Lake City,13,A-,A-,9,2016,grade
Salt Lake City,18,A-,A-,10,2016,grade
Salt Lake City,65,C-,C-,11,2016,grade
Salt Lake City,61,C-,C-,12,2016,grade
Salt Lake City,58,C-,C-,22,2016,grade
Salt Lake City,59,D+,D+,23,2016,grade
San Antonio,1,A+,A+,1,2016,grade
San Antonio,1,A+,A+,2,2016,grade
San Antonio,1,A+,A+,6,2016,grade
San Antonio,1,A+,A+,7,2016,grade
San Antonio,1,A+,A+,8,2016,grade
San Antonio,1,A+,A+,9,2016,grade
San Antonio,1,A+,A+,10,2016,grade
San Antonio,3,A+,A+,11,2016,grade
San Antonio,2,A+,A+,12,2016,grade
San Antonio,27,B+,B+,22,2016,grade
San Antonio,14,A+,A+,23,2016,grade
San Diego,54,C,C,1,2016,grade
San Diego,70,D,D,2,2016,grade
San Diego,64,C-,C-,6,2016,grade
San Diego,70,D+,D+,7,2016,grade
San Diego,72,D,D,8,2016,grade
San Diego,59,C-,C-,9,2016,grade
San Diego,52,C,C,10,2016,grade
San Diego,74,D+,D+,11,2016,grade
San Diego,64,C-,C-,12,2016,grade
San Diego,48,C+,C+,22,2016,grade
San Diego,54,C-,C-,23,2016,grade
San Francisco,76,F,F,1,2016,grade
San Francisco,75,F,F,2,2016,grade
San Francisco,77,F,F,6,2016,grade
San Francisco,73,D+,D+,7,2016,grade
San Francisco,62,C-,C-,8,2016,grade
San Francisco,75,F,F,9,2016,grade
San Francisco,77,F,F,10,2016,grade
San Francisco,67,C-,C-,11,2016,grade
San Francisco,69,D+,D+,12,2016,grade
San Francisco,71,F,F,22,2016,grade
San Francisco,19,A,A,23,2016,grade
San Jose,67,C-,C-,1,2016,grade
San Jose,44,B-,B-,2,2016,grade
San Jose,46,C+,C+,6,2016,grade
San Jose,33,B-,B-,7,2016,grade
San Jose,50,C+,C+,8,2016,grade
San Jose,54,C,C,9,2016,grade
San Jose,64,D+,D+,10,2016,grade
San Jose,48,C+,C+,11,2016,grade
San Jose,39,B-,B-,12,2016,grade
San Jose,37,B-,B-,22,2016,grade
San Jose,65,D,D,23,2016,grade
Sarasota,24,B+,B+,1,2016,grade
Sarasota,12,A,A,2,2016,grade
Sarasota,38,B-,B-,6,2016,grade
Sarasota,44,C+,C+,7,2016,grade
Sarasota,46,C+,C+,8,2016,grade
Sarasota,24,B+,B+,9,2016,grade
Sarasota,16,A-,A-,10,2016,grade
Sarasota,31,B,B,11,2016,grade
Sarasota,34,B-,B-,12,2016,grade
Sarasota,68,D,D,22,2016,grade
Sarasota,17,A,A,23,2016,grade
Seattle,40,B-,B-,1,2016,grade
Seattle,32,B,B,2,2016,grade
Seattle,54,C,C,6,2016,grade
Seattle,50,C+,C+,7,2016,grade
Seattle,56,C,C,8,2016,grade
Seattle,57,C-,C-,9,2016,grade
Seattle,45,C+,C+,10,2016,grade
Seattle,66,C-,C-,11,2016,grade
Seattle,73,D+,D+,12,2016,grade
Seattle,54,C+,C+,22,2016,grade
Seattle,62,D+,D+,23,2016,grade
St. Louis,45,C+,C+,1,2016,grade
St. Louis,35,B-,B-,2,2016,grade
St. Louis,52,C,C,6,2016,grade
St. Louis,67,C-,C-,7,2016,grade
St. Louis,67,D+,D+,8,2016,grade
St. Louis,44,B-,B-,9,2016,grade
St. Louis,41,C+,C+,10,2016,grade
St. Louis,42,C+,C+,11,2016,grade
St. Louis,65,C-,C-,12,2016,grade
St. Louis,55,C,C,22,2016,grade
St. Louis,38,C+,C+,23,2016,grade
Syracuse,78,F,F,1,2016,grade
Syracuse,68,D,D,2,2016,grade
Syracuse,65,C-,C-,6,2016,grade
Syracuse,68,C-,C-,7,2016,grade
Syracuse,75,D,D,8,2016,grade
Syracuse,76,F,F,9,2016,grade
Syracuse,73,D,D,10,2016,grade
Syracuse,58,C,C,11,2016,grade
Syracuse,41,B-,B-,12,2016,grade
Syracuse,49,C+,C+,22,2016,grade
Syracuse,33,B,B,23,2016,grade
Tacoma,42,B-,B-,1,2016,grade
Tacoma,20,A-,A-,2,2016,grade
Tacoma,24,B+,B+,6,2016,grade
Tacoma,6,A,A,7,2016,grade
Tacoma,44,C+,C+,8,2016,grade
Tacoma,29,B,B,9,2016,grade
Tacoma,21,B+,B+,10,2016,grade
Tacoma,22,B,B,11,2016,grade
Tacoma,47,C+,C+,12,2016,grade
Tacoma,72,F,F,22,2016,grade
Tacoma,47,C,C,23,2016,grade
Tampa,28,B,B,1,2016,grade
Tampa,28,B,B,2,2016,grade
Tampa,21,B+,B+,6,2016,grade
Tampa,35,B-,B-,7,2016,grade
Tampa,30,B,B,8,2016,grade
Tampa,10,A,A,9,2016,grade
Tampa,23,B+,B+,10,2016,grade
Tampa,18,A-,A-,11,2016,grade
Tampa,9,A,A,12,2016,grade
Tampa,47,B-,B-,22,2016,grade
Tampa,57,C-,C-,23,2016,grade
Tucson,74,D,D,1,2016,grade
Tucson,56,C-,C-,2,2016,grade
Tucson,75,F,F,6,2016,grade
Tucson,77,F,F,7,2016,grade
Tucson,74,D,D,8,2016,grade
Tucson,64,C-,C-,9,2016,grade
Tucson,72,D,D,10,2016,grade
Tucson,72,D+,D+,11,2016,grade
Tucson,76,F,F,12,2016,grade
Tucson,5,A+,A+,22,2016,grade
Tucson,58,D+,D+,23,2016,grade
Tulsa,22,B+,B+,1,2016,grade
Tulsa,23,B+,B+,2,2016,grade
Tulsa,53,C,C,6,2016,grade
Tulsa,51,C+,C+,7,2016,grade
Tulsa,57,C,C,8,2016,grade
Tulsa,66,C-,C-,9,2016,grade
Tulsa,49,C,C,10,2016,grade
Tulsa,37,B-,B-,11,2016,grade
Tulsa,51,C+,C+,12,2016,grade
Tulsa,59,C-,C-,22,2016,grade
Tulsa,43,C+,C+,23,2016,grade
Virginia Beach,8,A,A,1,2016,grade
Virginia Beach,3,A+,A+,2,2016,grade
Virginia Beach,15,A-,A-,6,2016,grade
Virginia Beach,14,A-,A-,7,2016,grade
Virginia Beach,15,A-,A-,8,2016,grade
Virginia Beach,11,A,A,9,2016,grade
Virginia Beach,17,A-,A-,10,2016,grade
Virginia Beach,32,B-,B-,11,2016,grade
Virginia Beach,31,B,B,12,2016,grade
Virginia Beach,8,A+,A+,22,2016,grade
Virginia Beach,72,F,F,23,2016,grade
"Washington, DC",32,B,B,1,2016,grade
"Washington, DC",42,B-,B-,2,2016,grade
"Washington, DC",20,B+,B+,6,2016,grade
"Washington, DC",18,B+,B+,7,2016,grade
"Washington, DC",17,A-,A-,8,2016,grade
"Washington, DC",22,B+,B+,9,2016,grade
"Washington, DC",24,B+,B+,10,2016,grade
"Washington, DC",23,B,B,11,2016,grade
"Washington, DC",20,B+,B+,12,2016,grade
"Washington, DC",14,A-,A-,22,2016,grade
"Washington, DC",28,B+,B+,23,2016,grade
West Palm Beach,59,C-,C-,1,2016,grade
West Palm Beach,53,C,C,2,2016,grade
West Palm Beach,51,C,C,6,2016,grade
West Palm Beach,56,C,C,7,2016,grade
West Palm Beach,53,C,C,8,2016,grade
West Palm Beach,42,B-,B-,9,2016,grade
West Palm Beach,56,C-,C-,10,2016,grade
West Palm Beach,61,C,C,11,2016,grade
West Palm Beach,43,C+,C+,12,2016,grade
West Palm Beach,39,B-,B-,22,2016,grade
West Palm Beach,40,C+,C+,23,2016,grade
Worcester,71,D+,D+,1,2016,grade
Worcester,77,F,F,2,2016,grade
Worcester,59,C,C,6,2016,grade
Worcester,48,C+,C+,7,2016,grade
Worcester,60,C-,C-,8,2016,grade
Worcester,52,C,C,9,2016,grade
Worcester,68,D+,D+,10,2016,grade
Worcester,26,B,B,11,2016,grade
Worcester,26,B,B,12,2016,grade
Worcester,66,D,D,22,2016,grade
Worcester,78,F,F,23,2016,grade
Albany,51,C+,C+,1,2017,grade
Albany,35,B,B,2,2017,grade
Albany,79,F,F,6,2017,grade
Albany,77,F,F,7,2017,grade
Albany,77,F,F,8,2017,grade
Albany,73,D,D,9,2017,grade
Albany,76,F,F,10,2017,grade
Albany,78,F,F,11,2017,grade
Albany,66,D,D,12,2017,grade
Albany,64,C-,C-,22,2017,grade
Albany,62,C,C,23,2017,grade
Albany,72,D,D,24,2017,grade
Albuquerque,77,D,D,1,2017,grade
Albuquerque,37,B-,B-,2,2017,grade
Albuquerque,61,C-,C-,6,2017,grade
Albuquerque,51,C,C,7,2017,grade
Albuquerque,43,B,B,8,2017,grade
Albuquerque,69,D+,D+,9,2017,grade
Albuquerque,54,C-,C-,10,2017,grade
Albuquerque,63,C,C,11,2017,grade
Albuquerque,66,D,D,12,2017,grade
Albuquerque,59,C,C,22,2017,grade
Albuquerque,28,B,B,23,2017,grade
Albuquerque,44,C+,C+,24,2017,grade
Allentown,39,B,B,1,2017,grade
Allentown,32,B,B,2,2017,grade
Allentown,19,B+,B+,6,2017,grade
Allentown,18,A-,A-,7,2017,grade
Allentown,47,B-,B-,8,2017,grade
Allentown,10,A-,A-,9,2017,grade
Allentown,18,A-,A-,10,2017,grade
Allentown,36,B,B,11,2017,grade
Allentown,45,C-,C-,12,2017,grade
Allentown,45,C+,C+,22,2017,grade
Allentown,74,D+,D+,23,2017,grade
Allentown,5,A+,A+,24,2017,grade
Anaheim,52,C+,C+,1,2017,grade
Anaheim,69,D,D,2,2017,grade
Anaheim,60,C-,C-,6,2017,grade
Anaheim,49,C+,C+,7,2017,grade
Anaheim,57,C+,C+,8,2017,grade
Anaheim,60,C,C,9,2017,grade
Anaheim,68,D+,D+,10,2017,grade
Anaheim,73,D+,D+,11,2017,grade
Anaheim,43,C,C,12,2017,grade
Anaheim,78,D,D,22,2017,grade
Anaheim,12,A-,A-,23,2017,grade
Anaheim,60,C-,C-,24,2017,grade
Atlanta,15,A-,A-,1,2017,grade
Atlanta,16,B+,B+,2,2017,grade
Atlanta,18,B+,B+,6,2017,grade
Atlanta,27,B+,B+,7,2017,grade
Atlanta,19,A,A,8,2017,grade
Atlanta,21,B+,B+,9,2017,grade
Atlanta,17,A-,A-,10,2017,grade
Atlanta,39,B,B,11,2017,grade
Atlanta,20,B-,B-,12,2017,grade
Atlanta,17,A,A,22,2017,grade
Atlanta,58,C+,C+,23,2017,grade
Atlanta,22,A-,A-,24,2017,grade
Austin,4,A+,A+,1,2017,grade
Austin,9,A,A,2,2017,grade
Austin,48,C+,C+,6,2017,grade
Austin,65,C-,C-,7,2017,grade
Austin,37,B,B,8,2017,grade
Austin,31,B,B,9,2017,grade
Austin,43,C+,C+,10,2017,grade
Austin,68,C,C,11,2017,grade
Austin,76,F,F,12,2017,grade
Austin,49,C+,C+,22,2017,grade
Austin,25,B,B,23,2017,grade
Austin,43,C+,C+,24,2017,grade
Baltimore,59,C,C,1,2017,grade
Baltimore,67,D+,D+,2,2017,grade
Baltimore,76,F,F,6,2017,grade
Baltimore,76,D,D,7,2017,grade
Baltimore,76,F,F,8,2017,grade
Baltimore,71,D,D,9,2017,grade
Baltimore,79,F,F,10,2017,grade
Baltimore,79,F,F,11,2017,grade
Baltimore,79,F,F,12,2017,grade
Baltimore,43,C+,C+,22,2017,grade
Baltimore,45,B-,B-,23,2017,grade
Baltimore,46,C,C,24,2017,grade
Birmingham,70,D+,D+,1,2017,grade
Birmingham,17,B+,B+,2,2017,grade
Birmingham,63,C-,C-,6,2017,grade
Birmingham,47,C+,C+,7,2017,grade
Birmingham,72,D,D,8,2017,grade
Birmingham,72,D,D,9,2017,grade
Birmingham,58,C-,C-,10,2017,grade
Birmingham,13,A-,A-,11,2017,grade
Birmingham,26,C+,C+,12,2017,grade
Birmingham,24,B+,B+,22,2017,grade
Birmingham,18,A-,A-,23,2017,grade
Birmingham,67,D+,D+,24,2017,grade
Boise,1,A+,A+,1,2017,grade
Boise,3,A+,A+,2,2017,grade
Boise,5,A+,A+,6,2017,grade
Boise,13,A-,A-,7,2017,grade
Boise,9,A+,A+,8,2017,grade
Boise,5,A,A,9,2017,grade
Boise,5,A+,A+,10,2017,grade
Boise,15,A-,A-,11,2017,grade
Boise,4,A+,A+,12,2017,grade
Boise,21,A-,A-,22,2017,grade
Boise,57,C+,C+,23,2017,grade
Boise,4,A+,A+,24,2017,grade
Boston,33,B,B,1,2017,grade
Boston,55,C-,C-,2,2017,grade
Boston,42,C+,C+,6,2017,grade
Boston,38,B,B,7,2017,grade
Boston,45,B-,B-,8,2017,grade
Boston,55,C,C,9,2017,grade
Boston,38,C+,C+,10,2017,grade
Boston,25,B+,B+,11,2017,grade
Boston,34,C,C,12,2017,grade
Boston,61,C-,C-,22,2017,grade
Boston,33,B-,B-,23,2017,grade
Boston,58,C-,C-,24,2017,grade
Bridgeport,41,B,B,1,2017,grade
Bridgeport,53,C,C,2,2017,grade
